level,name,race_eth,age_grp,tenure,count,count_se,share,share_se
region,South Central Regional COG,white,ages65plus,other,857.6805426027978,160.78589898583598,0.017523534371157112,0.0032543131288041353
region,South Central Regional COG,black,total,owned,10074.5478592624,655.8175367296313,0.34664570253297095,0.01862359072875524
region,South Central Regional COG,black,total,rented,18532.044340822384,933.796969364361,0.6376517953597647,0.0189841819453138
region,South Central Regional COG,black,total,other,456.3610852055956,191.10914126275853,0.015702502107264284,0.0065018024471221745
region,South Central Regional COG,black,under35,owned,1008.7565917761764,243.32915272597236,0.17515171687938083,0.03785760166435369
region,South Central Regional COG,black,under35,rented,4717.573717676982,485.56013114066445,0.8191184502708111,0.037981109777663564
region,South Central Regional COG,black,under35,other,33,24.596725165684326,0.005729832849808073,0.004280546107084886
region,South Central Regional COG,black,ages35_64,owned,6818.045358202628,551.0068551822903,0.3901298060357548,0.024483292420275967
region,South Central Regional COG,black,ages35_64,rented,10420.032301822806,673.9803350214005,0.5962361596649878,0.024562155293682518
region,South Central Regional COG,black,ages35_64,other,238.27316659601527,78.60600780091198,0.013634034299257573,0.004488278788678441
region,South Central Regional COG,black,ages65plus,owned,2247.7459092835948,259.5984676606522,0.3857286654418731,0.040971848548653204
region,South Central Regional COG,black,ages65plus,rented,3394.438321322594,427.1068634705465,0.5825089740796499,0.04367122962443011
region,South Central Regional COG,black,ages65plus,other,185.08791860958036,172.45018746798848,0.03176236047847694,0.028782949224874555
region,South Central Regional COG,latino,total,owned,12099.818567189488,801.632957072397,0.36100130521889906,0.018858107781777576
region,South Central Regional COG,latino,total,rented,20926.709283594744,1011.9493243002642,0.6243539374879163,0.018997723483060242
region,South Central Regional COG,latino,total,other,490.85392115303097,161.57758018196395,0.014644757293184606,0.004783563091889376
region,South Central Regional COG,latino,under35,owned,2492.226875794828,490.7664698426023,0.2556984130202558,0.040722621193729325
region,South Central Regional COG,latino,under35,rented,7248.516744383213,607.0469437840412,0.7436859967648155,0.04071138991794261
region,South Central Regional COG,latino,under35,other,6,5.999999999999654,6.155902149286655e-4,6.171847660092203e-4
region,South Central Regional COG,latino,ages35_64,owned,7958.379058923273,585.3774071581042,0.39314508171399704,0.02304500216174758
region,South Central Regional COG,latino,ages35_64,rented,11840.622467147095,752.3843608499984,0.5849284700973948,0.023346001334436765
region,South Central Regional COG,latino,ages35_64,other,443.85392115303097,157.3226371367254,0.02192644818860829,0.007671269948131428
region,South Central Regional COG,latino,ages65plus,owned,1649.2126324713863,243.44847946877178,0.46749269175534064,0.054355298877179874
region,South Central Regional COG,latino,ages65plus,rented,1837.570072064434,300.0139002891882,0.520885277231444,0.05460188145709569
region,South Central Regional COG,latino,ages65plus,other,41,36.345552321351825,0.011622031013215342,0.01026218898139973
region,South Central Regional COG,asian,total,owned,5603.823145400594,518.6258650776812,0.5897680225283087,0.030350337863225465
region,South Central Regional COG,asian,total,rented,3668.918100890208,309.92940639524136,0.38613113173571684,0.02943754242786733
region,South Central Regional COG,asian,total,other,229,113.29125772138299,0.024100845735974426,0.011736414581542363
region,South Central Regional COG,asian,under35,owned,621.4085629504027,166.92278013047448,0.2023514465899077,0.04650747766675301
region,South Central Regional COG,asian,under35,rented,2307.528529037728,235.25472329844706,0.7514085961115632,0.05118806755046481
region,South Central Regional COG,asian,under35,other,142,99.20673517295766,0.046239957298529005,0.031116005692413583
region,South Central Regional COG,asian,ages35_64,owned,4256.163967782959,468.8274995823676,0.7781951869680699,0.03324299612815106
region,South Central Regional COG,asian,ages35_64,rented,1190.111657481984,190.2479630208753,0.2175995029367957,0.03300887419776517
region,South Central Regional COG,asian,ages35_64,other,23,22.99999999999987,0.004205310095134552,0.004205664970100358
region,South Central Regional COG,asian,ages65plus,owned,726.2506146672318,146.07791372273002,0.7553084414396359,0.07549362715934246
region,South Central Regional COG,asian,ages65plus,rented,171.27791437049598,67.32402463306121,0.178130871001723,0.0642533001537902
region,South Central Regional COG,asian,ages65plus,other,64,49.6386568452462,0.06656068755864113,0.04945832330438219
region,South Central Regional COG,other_race,total,owned,2363.3088596863076,271.5269879108567,0.48592959864234386,0.04337592221537319
region,South Central Regional COG,other_race,total,rented,2428.749470114455,323.4406790238811,0.4993851101511022,0.04358778391813245
region,South Central Regional COG,other_race,total,other,71.42161933022467,36.27700120466687,0.014685291206553935,0.007459371859557496
region,South Central Regional COG,other_race,under35,owned,248.6912250953794,82.6593971594319,0.16861249711225149,0.05427071150377616
region,South Central Regional COG,other_race,under35,rented,1173.383637134379,241.0455279006573,0.7955533817166416,0.058623888228927064
region,South Central Regional COG,other_race,under35,other,52.85273420941077,33.802365652694775,0.035834121171106986,0.02294776900547078
region,South Central Regional COG,other_race,ages35_64,owned,1699.9169139465876,236.456856014618,0.6476562364738646,0.05510053073746361
region,South Central Regional COG,other_race,ages35_64,rented,914.8040695209835,182.24217903068575,0.34853383475161526,0.055081136152949815
region,South Central Regional COG,other_race,ages35_64,other,10,9.999999999999469,0.003809928774520178,0.0038200783006405725
region,South Central Regional COG,other_race,ages65plus,owned,414.70072064434083,104.82430915589673,0.5429218245717163,0.10341643699792635
region,South Central Regional COG,other_race,ages65plus,rented,340.56176345909284,115.3555730537994,0.44585988109518165,0.1037921328997904
region,South Central Regional COG,other_race,ages65plus,other,8.568885120813905,8.568885120813626,0.011218294333101982,0.011326221236753815
region,Southeastern Connecticut COG,total,total,owned,75765.08141700098,1481.1723796935794,0.6696484514144946,0.008329643775298533
region,Southeastern Connecticut COG,total,total,rented,35874.62716632782,1170.166869825108,0.31707731421526797,0.008239485255352256
region,Southeastern Connecticut COG,total,total,other,1501.8678019564054,266.94765428502615,0.013274234370237508,0.002338734774841457
region,Southeastern Connecticut COG,total,under35,owned,7767.524607176683,517.4017326768875,0.38795256159597735,0.020803342818023315
region,Southeastern Connecticut COG,total,under35,rented,12093.115494284812,694.8092543620406,0.6039961726479898,0.02086691286263119
region,Southeastern Connecticut COG,total,under35,other,161.20116496107326,54.43588910923498,0.00805126575603284,0.002719381606314816
region,Southeastern Connecticut COG,total,ages35_64,owned,43505.177826508516,1134.0475359502998,0.7049138481877338,0.011070427277165328
region,Southeastern Connecticut COG,total,ages35_64,rented,17443.9841692242,816.9194296704283,0.282644655711791,0.010875137180775964
region,Southeastern Connecticut COG,total,ages35_64,other,767.8519888218067,212.72032317831767,0.012441496100475171,0.0034155443487121867
region,Southeastern Connecticut COG,total,ages65plus,owned,24492.378983315793,804.6245595128819,0.7799444792877315,0.013507961953684837
region,Southeastern Connecticut COG,total,ages65plus,rented,6337.527502818807,470.1077501736393,0.20181459675782448,0.013060949785069581
region,Southeastern Connecticut COG,total,ages65plus,other,572.8146481735256,151.8250966490414,0.01824092395444399,0.00477747952642726
region,Southeastern Connecticut COG,white,total,owned,66347.9780903246,1373.7806034465393,0.7269902722969843,0.008515187321005034
region,Southeastern Connecticut COG,white,total,rented,23920.836689290583,921.7481653723887,0.2621061873904344,0.008454361222640578
region,Southeastern Connecticut COG,white,total,other,995.0997713908708,155.49052369538862,0.010903540312581315,0.0016968472051549575
region,Southeastern Connecticut COG,white,under35,owned,6591.624545341343,486.63051799377047,0.4605822676131638,0.02501765750221172
region,Southeastern Connecticut COG,white,under35,rented,7591.657614335784,526.1427609980288,0.5304584408444107,0.025037395401973115
region,Southeastern Connecticut COG,white,under35,other,128.2209285779991,48.84833094962052,0.008959291542425396,0.00341230567659534
region,Southeastern Connecticut COG,white,ages35_64,owned,36865.259549857685,1025.8523639451244,0.7524141380628739,0.011470371514941706
region,Southeastern Connecticut COG,white,ages35_64,rented,11641.511966350505,654.6357615289998,0.23760142472519397,0.011358140052585602
region,Southeastern Connecticut COG,white,ages35_64,other,489.19717301533996,121.49592071071937,0.009984437211932028,0.0024675218066955145
region,Southeastern Connecticut COG,white,ages65plus,owned,22891.093995125564,777.0289380616371,0.8188128289626918,0.01248716228992821
region,Southeastern Connecticut COG,white,ages65plus,rented,4687.667108604294,380.8743020751506,0.16767752416066167,0.012273700793558138
region,Southeastern Connecticut COG,white,ages65plus,other,377.68166979753175,83.85251000089903,0.013509646876646532,0.002988398574709355
region,Southeastern Connecticut COG,black,total,owned,1818.0505690159519,273.6977581395146,0.36127966340257617,0.04560885579967982
region,Southeastern Connecticut COG,black,total,rented,3029.690134377807,375.3850715141035,0.6020544481084321,0.048594461527109944
region,Southeastern Connecticut COG,black,total,other,184.5120170979749,168.77966625322264,0.03666588848899167,0.032486720559450503
region,Southeastern Connecticut COG,black,under35,owned,151.9469550287513,62.90616594064438,0.16406483509900435,0.06646896510175067
region,Southeastern Connecticut COG,black,under35,rented,774.1927319861989,195.0706872598567,0.8359351649009957,0.06646896510175067
region,Southeastern Connecticut COG,black,ages35_64,owned,1214.3716588143077,238.61432784317182,0.4052757034100978,0.06344168302001375
region,Southeastern Connecticut COG,black,ages35_64,rented,1597.5250616366527,262.4975499079659,0.53314657697315,0.0661611652009968
region,Southeastern Connecticut COG,black,ages35_64,other,184.5120170979749,168.77966625322264,0.06157771961675225,0.05335926581799502
region,Southeastern Connecticut COG,black,ages65plus,owned,451.73195517289275,118.40675962300884,0.4070741699663239,0.09259545271814877
region,Southeastern Connecticut COG,black,ages65plus,rented,657.9723407549557,184.3075116205028,0.592925830033676,0.09259545271814877
region,Southeastern Connecticut COG,latino,total,owned,3491.417243668445,351.87955650526027,0.37318668132429067,0.03081440144406562
region,Southeastern Connecticut COG,latino,total,rented,5762.086314261112,495.2520782797955,0.615891404277953,0.03096886787410206
region,Southeastern Connecticut COG,latino,total,other,102.18199676065352,45.038375680159106,0.010921914397756501,0.004814007905092244
region,Southeastern Connecticut COG,latino,under35,owned,559.8451310043876,127.39271426117891,0.18753456557039003,0.040414407634266104
region,Southeastern Connecticut COG,latino,under35,rented,2394.2296959054283,329.6709268442669,0.8020089861133984,0.04112070822247221
region,Southeastern Connecticut COG,latino,under35,other,31.215534371624017,23.958549252508508,0.010456448316211595,0.008037547218932172
region,Southeastern Connecticut COG,latino,ages35_64,owned,2499.85529959813,315.09545692848354,0.47460068111020154,0.043921675567024615
region,Southeastern Connecticut COG,latino,ages35_64,rented,2705.7078637661225,338.4307256925803,0.51368205001108,0.043976485847948436
region,Southeastern Connecticut COG,latino,ages35_64,other,61.71815142523737,36.9989829298481,0.011717268878718313,0.007017827504517682
region,Southeastern Connecticut COG,latino,ages65plus,owned,431.71681306592717,91.20121940445348,0.3913619631060106,0.07297260828455897
region,Southeastern Connecticut COG,latino,ages65plus,rented,662.1487545895612,148.66604659519015,0.6002542143865908,0.07342173294610688
region,Southeastern Connecticut COG,latino,ages65plus,other,9.248310963792136,9.248310963792209,0.008383822507398641,0.008418561135159602
region,Southeastern Connecticut COG,asian,total,owned,2019.2544138783,242.63278262935927,0.5717517834498659,0.051598484945536295
region,Southeastern Connecticut COG,asian,total,rented,1503.8193885321343,261.71755254117056,0.4258063825292473,0.051646308974992
region,Southeastern Connecticut COG,asian,total,other,8.62381940443265,7.082486076513361,0.0024418340208868295,0.0020156741257452322
region,Southeastern Connecticut COG,asian,under35,owned,147.70466308934013,56.56310157260341,0.16070384835567808,0.06163774136347811
region,Southeastern Connecticut COG,asian,under35,rented,769.6415622394968,192.35720278082178,0.837376141818569,0.061779451534303365
region,Southeastern Connecticut COG,asian,under35,other,1.7647020114501306,1.7647020114500531,0.0019200098257528128,0.001961565735783077
region,Southeastern Connecticut COG,asian,ages35_64,owned,1541.7282647462177,211.0318436224707,0.7476076928803994,0.05136573156120489
region,Southeastern Connecticut COG,asian,ages35_64,rented,520.4873590740949,122.46859398570157,0.25239230711960053,0.051365731561204886
region,Southeastern Connecticut COG,asian,ages65plus,owned,329.82148604274226,105.54831915403113,0.5992711165771463,0.1597608011290875
region,Southeastern Connecticut COG,asian,ages65plus,rented,213.69046721854258,128.44972715351057,0.38826616915840567,0.1610949523790415
region,Southeastern Connecticut COG,asian,ages65plus,other,6.85911739298252,6.8591173929823,0.012462714264448118,0.012870317532290952
region,Southeastern Connecticut COG,other_race,total,owned,2088.3811001136974,228.06908634713798,0.5276319895840842,0.04708279815399577
region,Southeastern Connecticut COG,other_race,total,rented,1658.194639866182,257.91143523779783,0.4189448644706776,0.046922008575916004
region,Southeastern Connecticut COG,other_race,total,other,211.45019730247358,128.53503237721318,0.05342314594523826,0.031089045646214057
region,Southeastern Connecticut COG,other_race,under35,owned,316.40331271286095,86.87651329088447,0.3596320968090339,0.08797080849088322
region,Southeastern Connecticut COG,other_race,under35,rented,563.3938898179031,149.61185611536845,0.640367903190966,0.08797080849088322
region,Southeastern Connecticut COG,other_race,ages35_64,owned,1383.9630534921705,184.74816637390478,0.577821452417234,0.05889187213322414
region,Southeastern Connecticut COG,other_race,ages35_64,rented,978.7519183968251,201.82282681889322,0.40864086191980636,0.05912084291073436
region,Southeastern Connecticut COG,other_race,ages35_64,other,32.424647283254444,25.177201954133857,0.013537685662959497,0.010484201663889171
region,Southeastern Connecticut COG,other_race,ages65plus,owned,388.0147339086659,101.69136844220338,0.5680294489535007,0.13219880642602175
region,Southeastern Connecticut COG,other_race,ages65plus,rented,116.04883165145363,58.356670787976675,0.1698882751967593,0.08155753948933585
region,Southeastern Connecticut COG,other_race,ages65plus,other,179.02555001921914,126.04518912850595,0.2620822758497399,0.1434010984990282
region,Southeastern DMHAS,total,total,owned,115475.98724967455,1873.6026071980948,0.6745701979687901,0.006984153464750398
region,Southeastern DMHAS,total,total,rented,53265.24746330938,1479.843751207913,0.31115688535741415,0.006903894691459897
region,Southeastern DMHAS,total,total,other,2443.302637444942,347.3789538728479,0.014272916673795715,0.002010360585876164
region,Southeastern DMHAS,total,under35,owned,11855.489113183658,629.2527902026302,0.3872891135239166,0.016927155773244208
region,Southeastern DMHAS,total,under35,rented,18327.91442124222,887.1639438051604,0.5987270251930554,0.017057070453593712
region,Southeastern DMHAS,total,under35,other,428.0665513490379,101.85334239142078,0.01398386128302801,0.0033182764931033136
region,Southeastern DMHAS,total,ages35_64,owned,67228.56750539437,1465.7337369724303,0.7146862841043201,0.009291368968871028
region,Southeastern DMHAS,total,ages35_64,rented,25689.125238511333,1035.7016058657812,0.27309321230337097,0.009109970175916698
region,Southeastern DMHAS,total,ages35_64,other,1149.549066462186,278.06995887145837,0.012220503592308848,0.0029293370741909066
region,Southeastern DMHAS,total,ages65plus,owned,36391.930631096526,991.4262277962174,0.7825241305923873,0.011206483932916922
region,Southeastern DMHAS,total,ages65plus,rented,9248.207803555824,578.1268789372157,0.19886127626412212,0.01085700909270801
region,Southeastern DMHAS,total,ages65plus,other,865.6870196337179,181.61404729498435,0.018614593143490465,0.003860094678585434
region,Southeastern DMHAS,white,total,owned,102627.76095368867,1750.126555684479,0.7298472182298585,0.007099911630227732
region,Southeastern DMHAS,white,total,rented,36195.33972930078,1176.55377590898,0.2574066487354791,0.0070170724928577816
region,Southeastern DMHAS,white,total,other,1792.3026374449419,246.7454770926834,0.012746133034662228,0.0017430707890718374
region,Southeastern DMHAS,white,under35,owned,10132.773989336092,587.5247940380567,0.4592715926750396,0.02003822360989364
region,Southeastern DMHAS,white,under35,rented,11580.865167537493,663.2381837359753,0.5249068414678342,0.020098347874618783
region,Southeastern DMHAS,white,under35,other,349.0665513490379,87.18507860885633,0.015821565857126182,0.003940841272939486
region,Southeastern DMHAS,white,ages35_64,owned,58175.53811723166,1344.1767179131875,0.7608112508023543,0.009599977868743042
region,Southeastern DMHAS,white,ages35_64,rented,17500.051910765553,844.1721676500363,0.228863141007921,0.009441728937225509
region,Southeastern DMHAS,white,ages35_64,other,789.5490664621859,195.55156578270174,0.010325608189724668,0.0025401256074544377
region,Southeastern DMHAS,white,ages65plus,owned,34319.448847120926,961.4659442348589,0.8154297862786483,0.010546450735185009
region,Southeastern DMHAS,white,ages65plus,rented,7114.422650997735,483.37119429841,0.16903861619810753,0.01031125554871063
region,Southeastern DMHAS,white,ages65plus,other,653.6870196337179,122.66360690727026,0.015531597523244196,0.0028967310735048325
region,Southeastern DMHAS,black,total,owned,2299.215489416338,325.763591392133,0.3679347272983487,0.042704926108044924
region,Southeastern DMHAS,black,total,rented,3703.761078517039,419.74234674650364,0.5926988264803054,0.04508792218816606
region,Southeastern DMHAS,black,total,other,246,191.3895116370146,0.039366446221345906,0.029611515889656378
region,Southeastern DMHAS,black,under35,owned,159,66.14341997415332,0.1277072563101578,0.05240637032702036
region,Southeastern DMHAS,black,under35,rented,1086.034969773704,238.57763899184891,0.8722927436898422,0.05240637032702036
region,Southeastern DMHAS,black,ages35_64,owned,1623.3767854913779,292.5586388543268,0.43078681805141955,0.058972483516363534
region,Southeastern DMHAS,black,ages35_64,rented,1899.0226117659647,282.9185400044215,0.5039334772073474,0.05977393672294526
region,Southeastern DMHAS,black,ages35_64,other,246,191.3895116370146,0.06527970474123307,0.04799336506189194
region,Southeastern DMHAS,black,ages65plus,owned,516.8387039249603,127.12915892457258,0.4183092277604982,0.08989176085557636
region,Southeastern DMHAS,black,ages65plus,rented,718.7034969773704,198.09282475444073,0.5816907722395018,0.08989176085557636
region,Southeastern DMHAS,latino,total,owned,5034.336234106675,443.48460524767495,0.3530774338787322,0.0262671190287734
region,Southeastern DMHAS,latino,total,rented,9069.111774880967,678.2800859613476,0.6360518177829987,0.026462810716704862
region,Southeastern DMHAS,latino,total,other,155,66.93993675403483,0.010870748338269186,0.004684686982050307
region,Southeastern DMHAS,latino,under35,owned,937.4625604080104,175.95599116608585,0.19609822628388124,0.03526767407939813
region,Southeastern DMHAS,latino,under35,rented,3773.113879130481,464.90237416428505,0.7892591880603276,0.03657044283868176
region,Southeastern DMHAS,latino,under35,other,70,51.8844382360598,0.014642585655791266,0.010802133250189734
region,Southeastern DMHAS,latino,ages35_64,owned,3530.901135938085,392.7396630232753,0.4460339482062317,0.037642133018616374
region,Southeastern DMHAS,latino,ages35_64,rented,4310.314995452681,454.555651636746,0.5444918284078507,0.037710829694820314
region,Southeastern DMHAS,latino,ages35_64,other,75,41.097335243095955,0.009474223385917531,0.0051923960896452315
region,Southeastern DMHAS,latino,ages65plus,owned,565.9725377605793,107.24015539617203,0.3624183183867092,0.06275325038607575
region,Southeastern DMHAS,latino,ages65plus,rented,985.6829002978048,193.44268356746406,0.6311782204167332,0.06310670926595974
region,Southeastern DMHAS,latino,ages65plus,other,10,9.999999999999469,0.006403461196557585,0.006426782046103935
region,Southeastern DMHAS,asian,total,owned,2594.5332310929616,275.022471619475,0.5470934259639968,0.04337613022950806
region,Southeastern DMHAS,asian,total,rented,2131.861957665353,298.97919700142944,0.44953275144991267,0.04342124279826638
region,Southeastern DMHAS,asian,total,other,16,11.40174156611417,0.003373822586090559,0.002413478307831582
region,Southeastern DMHAS,asian,under35,owned,209.99038821620272,70.73497554485176,0.15098671680430703,0.049195594053385285
region,Southeastern DMHAS,asian,under35,rented,1171.796779428286,216.92971919432037,0.8425421277167113,0.0496913076710929
region,Southeastern DMHAS,asian,under35,other,9,9.00000000000037,0.006471155478981647,0.006516356527618464
region,Southeastern DMHAS,asian,ages35_64,owned,1975.5661857802663,239.0249533063101,0.7338070559583808,0.047872249392500954
region,Southeastern DMHAS,asian,ages35_64,rented,716.6485724985288,152.732266382651,0.26619294404161925,0.04787224939250095
region,Southeastern DMHAS,asian,ages65plus,owned,408.9766570964923,116.21963509223225,0.620231779951946,0.14608883215301433
region,Southeastern DMHAS,asian,ages65plus,rented,243.41660573853807,137.8726886534408,0.36915240033235974,0.14713126366323862
region,Southeastern DMHAS,asian,ages65plus,other,7,7.0000000000002744,0.010615819715694134,0.010896962488755562
region,Southeastern DMHAS,other_race,total,owned,2920.141341369902,274.4698396986105,0.5489695092767508,0.040330683771103756
region,Southeastern DMHAS,other_race,total,rented,2165.172922945236,288.5947031126551,0.40703985802651244,0.03981142021205676
region,Southeastern DMHAS,other_race,total,other,234,136.21276331786444,0.04399063269673681,0.02470142871007603
region,Southeastern DMHAS,other_race,under35,owned,416.2621752233536,102.56303698334222,0.3676039800958357,0.07859910408905511
region,Southeastern DMHAS,other_race,under35,rented,716.103625372256,165.79055996039634,0.6323960199041642,0.07859910408905514
region,Southeastern DMHAS,other_race,ages35_64,owned,1923.1852809529753,217.1418398727474,0.5962861504881453,0.05002087408874198
region,Southeastern DMHAS,other_race,ages35_64,rented,1263.0871480286035,225.42505416113315,0.3916218477170437,0.050147624775523966
region,Southeastern DMHAS,other_race,ages35_64,other,39,27.65860199726026,0.012092001794811097,0.008552803855478354
region,Southeastern DMHAS,other_race,ages65plus,owned,580.6938851935731,132.94303608205823,0.6038352461926624,0.10945413620770934
region,Southeastern DMHAS,other_race,ages65plus,rented,185.98214954437648,70.63838100127055,0.19339376549510812,0.07031772656172794
region,Southeastern DMHAS,other_race,ages65plus,other,195,133.37523587233915,0.20277098831222948,0.11503465808608623
region,Southwestern DMHAS,total,total,owned,163684.40252907513,2143.0119470196423,0.6322385832515018,0.0059243974359403555
region,Southwestern DMHAS,total,total,rented,92238.4057904129,2047.2331525944194,0.3562751129445521,0.005918999877930254
region,Southwestern DMHAS,total,total,other,2973.764691403606,316.26929155998613,0.01148630380394607,0.0012148982362385073
region,Southwestern DMHAS,total,under35,owned,10051.95335671651,531.7742722256112,0.2922699487943986,0.014007673983326724
region,Southwestern DMHAS,total,under35,rented,23740.100886099317,1013.1698136956609,0.6902656453054399,0.014468530408202875
region,Southwestern DMHAS,total,under35,other,600.6481139622177,172.43098863397532,0.017464405900161645,0.004960290116097903
region,Southwestern DMHAS,total,ages35_64,owned,104780.08799458494,1771.2832894207722,0.6640325433134103,0.007516100376591387
region,Southwestern DMHAS,total,ages35_64,rented,51535.39194511107,1524.1096361248156,0.3266000061551208,0.007495717453322949
region,Southwestern DMHAS,total,ages35_64,other,1478.1237769983386,226.61540689080357,0.00936745053146888,0.001429552484866761
region,Southwestern DMHAS,total,ages65plus,owned,48852.36117777367,1096.7519110690857,0.7323064862504894,0.011164096250277769
region,Southwestern DMHAS,total,ages65plus,rented,16962.91295920251,923.6993409579686,0.2542773959384001,0.011159377982590554
region,Southwestern DMHAS,total,ages65plus,other,894.9928004430496,137.6658817125152,0.013416117811110554,0.0020564319717837616
region,Southwestern DMHAS,white,total,owned,122349.02381391915,1765.128072219594,0.7618572729259957,0.006126108689588178
region,Southwestern DMHAS,white,total,rented,36424.88726847579,1145.3725017925678,0.22681476660740396,0.006070660064660508
region,Southwestern DMHAS,white,total,other,1819.1923266260537,211.71849321836157,0.011327960466600364,0.001312023625765135
region,Southwestern DMHAS,white,under35,owned,6540.071872500154,382.09759609511326,0.3870327472252024,0.0191867065350926
region,Southwestern DMHAS,white,under35,rented,10095.936496215618,572.2207934775114,0.59746408206486,0.01944476381347312
region,Southwestern DMHAS,white,under35,other,261.97227862900746,87.25303598706616,0.015503170709937569,0.005122593162139672
region,Southwestern DMHAS,white,ages35_64,owned,74800.47160174759,1438.788058013328,0.8008016965414454,0.00792767160663734
region,Southwestern DMHAS,white,ages35_64,rented,17758.2855824257,838.0398404776661,0.19011732035312118,0.00784710675798202
region,Southwestern DMHAS,white,ages35_64,other,848.2272475539967,152.13708844490338,0.009080983105433408,0.0016221586487899775
region,Southwestern DMHAS,white,ages65plus,owned,41008.480339671405,957.6685076332631,0.8154702421196799,0.009530929165499243
region,Southwestern DMHAS,white,ages65plus,rented,8570.665189834472,532.9634540397072,0.17043114886458707,0.009385308736303735
region,Southwestern DMHAS,white,ages65plus,other,708.9928004430496,118.61942794213614,0.01409860901573307,0.0023459128885027856
region,Southwestern DMHAS,black,total,owned,12448.237123869301,695.401909625483,0.40066173714058834,0.01886005714373218
region,Southwestern DMHAS,black,total,rented,18319.956587286935,1017.780724831134,0.5896502097094544,0.01902947516362912
region,Southwestern DMHAS,black,total,other,301,139.18633726460303,0.009688053149957278,0.0044531368165831135
region,Southwestern DMHAS,black,under35,owned,853.7581379607409,224.69425539676573,0.20520348745652842,0.0479366167119163
region,Southwestern DMHAS,black,under35,rented,3167.7858593317333,415.48429588018263,0.7613874198646161,0.05240599025123414
region,Southwestern DMHAS,black,under35,other,139,120.668923391307,0.03340909267885545,0.028289687376520187
region,Southwestern DMHAS,black,ages35_64,owned,8130.086702356778,561.1753554527226,0.41756204404679365,0.023215132583890786
region,Southwestern DMHAS,black,ages35_64,rented,11254.281398067811,745.2956092472073,0.5780209875858685,0.02326787049267723
region,Southwestern DMHAS,black,ages35_64,other,86,55.00899897058072,0.0044169683673378835,0.0028207514852965814
region,Southwestern DMHAS,black,ages65plus,owned,3464.3922835517815,344.0251429056844,0.46575169690973567,0.04273426648913268
region,Southwestern DMHAS,black,ages65plus,rented,3897.889329887392,555.1636313625058,0.5240308894523232,0.04311089909167466
region,Southwestern DMHAS,black,ages65plus,other,76,42.26098484554093,0.010217413637941108,0.005694644303396637
region,Southwestern DMHAS,latino,total,owned,17714.27644452649,808.9520585079945,0.3692126343913797,0.01434341400887229
region,Southwestern DMHAS,latino,total,rented,29682.34887083872,1238.0643005292102,0.6186590943099227,0.014504827971888621
region,Southwestern DMHAS,latino,total,other,581.8965294443419,164.58260262537027,0.012128271298697651,0.0034093685373893803
region,Southwestern DMHAS,latino,under35,owned,1648.8960987016185,234.01045020454893,0.17732842231786003,0.024006034445619315
region,Southwestern DMHAS,latino,under35,rented,7513.647683219494,631.9371584844005,0.8080456315996555,0.025138093031166292
region,Southwestern DMHAS,latino,under35,other,136,79.81210536137121,0.014625946082484532,0.008523959597767658
region,Southwestern DMHAS,latino,ages35_64,owned,13501.167282013415,713.0485105531228,0.4202886606500115,0.018031839304774575
region,Southwestern DMHAS,latino,ages35_64,rented,18253.49446187927,955.1985374009604,0.56822766352848,0.018162694006612825
region,Southwestern DMHAS,latino,ages35_64,other,368.8965294443419,134.87356148188877,0.011483675821508568,0.0041722430129877185
region,Southwestern DMHAS,latino,ages65plus,owned,2564.2130638114577,302.46478397935374,0.39109958576750925,0.03985936602287599
region,Southwestern DMHAS,latino,ages65plus,rented,3915.2067257399544,471.3250560654809,0.5971561997874806,0.04023411749489323
region,Southwestern DMHAS,latino,ages65plus,other,77,50.26919722845551,0.011744214445010134,0.00764327423415975
region,Southwestern DMHAS,asian,total,owned,8190.969909544028,507.0275097998016,0.6331035701196505,0.02398861839311521
region,Southwestern DMHAS,asian,total,rented,4539.834102516768,382.7086387987173,0.3508968058477832,0.023737390175108394
region,Southwestern DMHAS,asian,total,other,207,86.09830805076076,0.015999624032566252,0.006595331927239156
region,Southwestern DMHAS,asian,under35,owned,777.9860316288228,160.2155117440378,0.304605725762256,0.052702738984610115
region,Southwestern DMHAS,asian,under35,rented,1734.089502184481,246.02965649820416,0.6789499680909743,0.05327258038164449
region,Southwestern DMHAS,asian,under35,other,42,30.886860320767088,0.016444306146769616,0.012043615508090782
region,Southwestern DMHAS,asian,ages35_64,owned,6215.901359916313,447.64305094111864,0.6958633967558837,0.027609997411561157
region,Southwestern DMHAS,asian,ages35_64,rented,2584.744600332287,285.33379388317553,0.28935934680885445,0.02705410997982713
region,Southwestern DMHAS,asian,ages35_64,other,132,76.74616290913116,0.01477725643526192,0.00851016589439901
region,Southwestern DMHAS,asian,ages65plus,owned,1197.0825179988924,176.30719947516258,0.8249582660879429,0.04588290961801563
region,Southwestern DMHAS,asian,ages65plus,rented,221,67.4158609617167,0.15230009131718358,0.04358674778532883
region,Southwestern DMHAS,asian,ages65plus,other,33,23.85369586103235,0.022741642594873566,0.016334873758490485
region,Southwestern DMHAS,other_race,total,owned,2981.8952372161716,328.1025178920117,0.4719719562900496,0.04185327019743068
region,Southwestern DMHAS,other_race,total,rented,3271.3789612946894,421.61540549609185,0.5177912050222822,0.042045750137113556
region,Southwestern DMHAS,other_race,total,other,64.67583533321027,36.60555877704098,0.010236838687668306,0.005799580202592667
